source_id,sector,coder,field,rating
SRC_000012,FRM,Claude,int_epistemic_intensity_code,2
SRC_000012,FRM,Claude,int_research_intensity_code,0
SRC_000012,FRM,Claude,int_system_tevv_intensity_code,0
SRC_000012,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000012,FRM,Claude,surveillance_monitoring_presence_strength_code,0
SRC_000013,FRM,Claude,cb_benefit_intensity_code,1
SRC_000013,FRM,Claude,cb_benefit_presence_strength_code,1
SRC_000013,FRM,Claude,cb_cost_intensity_code,3
SRC_000013,FRM,Claude,cb_cost_presence_strength_code,4
SRC_000013,FRM,Claude,detection_verification_presence_strength_code,0
SRC_000013,FRM,Claude,dppra_a_strength_code,2
SRC_000013,FRM,Claude,dppra_alignment_score_code,1
SRC_000013,FRM,Claude,dppra_d_strength_code,4
SRC_000013,FRM,Claude,dppra_p1_strength_code,2
SRC_000013,FRM,Claude,dppra_p2_strength_code,3
SRC_000013,FRM,Claude,dppra_r_strength_code,0
SRC_000013,FRM,Claude,eth_accountability_code,3
SRC_000013,FRM,Claude,eth_autonomy_code,2
SRC_000013,FRM,Claude,eth_beneficence_eth_code,1
SRC_000013,FRM,Claude,eth_beneficence_mech_code,1
SRC_000013,FRM,Claude,eth_equity_code,1
SRC_000013,FRM,Claude,eth_integrity_code,3
SRC_000013,FRM,Claude,eth_justice_code,3
SRC_000013,FRM,Claude,eth_nonmaleficence_code,4
SRC_000013,FRM,Claude,eth_privacy_code,1
SRC_000013,FRM,Claude,eth_transparency_code,2
SRC_000013,FRM,Claude,int_academic_intensity_code,0
SRC_000013,FRM,Claude,int_assessment_intensity_code,0
SRC_000013,FRM,Claude,int_data_prov_intensity_code,0
SRC_000013,FRM,Claude,int_epistemic_intensity_code,0
SRC_000013,FRM,Claude,int_research_intensity_code,0
SRC_000013,FRM,Claude,int_system_tevv_intensity_code,2
SRC_000013,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000013,FRM,Claude,surveillance_monitoring_presence_strength_code,2
SRC_000014,FRM,Claude,cb_benefit_intensity_code,2
SRC_000014,FRM,Claude,cb_benefit_presence_strength_code,2
SRC_000014,FRM,Claude,cb_cost_intensity_code,3
SRC_000014,FRM,Claude,cb_cost_presence_strength_code,3
SRC_000014,FRM,Claude,detection_verification_presence_strength_code,0
SRC_000014,FRM,Claude,dppra_a_strength_code,3
SRC_000014,FRM,Claude,dppra_alignment_score_code,2
SRC_000014,FRM,Claude,dppra_d_strength_code,3
SRC_000014,FRM,Claude,dppra_p1_strength_code,2
SRC_000014,FRM,Claude,dppra_p2_strength_code,3
SRC_000014,FRM,Claude,dppra_r_strength_code,0
SRC_000014,FRM,Claude,eth_accountability_code,3
SRC_000014,FRM,Claude,eth_autonomy_code,2
SRC_000014,FRM,Claude,eth_beneficence_eth_code,1
SRC_000014,FRM,Claude,eth_beneficence_mech_code,2
SRC_000014,FRM,Claude,eth_equity_code,0
SRC_000014,FRM,Claude,eth_integrity_code,3
SRC_000014,FRM,Claude,eth_justice_code,1
SRC_000014,FRM,Claude,eth_nonmaleficence_code,2
SRC_000014,FRM,Claude,eth_privacy_code,4
SRC_000014,FRM,Claude,eth_transparency_code,2
SRC_000014,FRM,Claude,int_academic_intensity_code,0
SRC_000014,FRM,Claude,int_assessment_intensity_code,0
SRC_000014,FRM,Claude,int_data_prov_intensity_code,4
SRC_000014,FRM,Claude,int_epistemic_intensity_code,0
SRC_000014,FRM,Claude,int_research_intensity_code,3
SRC_000014,FRM,Claude,int_system_tevv_intensity_code,1
SRC_000014,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000014,FRM,Claude,surveillance_monitoring_presence_strength_code,0
SRC_000040,FRM,Claude,cb_benefit_intensity_code,1
SRC_000040,FRM,Claude,cb_benefit_presence_strength_code,1
SRC_000040,FRM,Claude,cb_cost_intensity_code,2
SRC_000040,FRM,Claude,cb_cost_presence_strength_code,2
SRC_000040,FRM,Claude,detection_verification_presence_strength_code,0
SRC_000040,FRM,Claude,dppra_a_strength_code,0
SRC_000040,FRM,Claude,dppra_alignment_score_code,
SRC_000040,FRM,Claude,dppra_d_strength_code,0
SRC_000040,FRM,Claude,dppra_p1_strength_code,0
SRC_000040,FRM,Claude,dppra_p2_strength_code,0
SRC_000040,FRM,Claude,dppra_r_strength_code,0
SRC_000040,FRM,Claude,eth_accountability_code,0
SRC_000040,FRM,Claude,eth_autonomy_code,2
SRC_000040,FRM,Claude,eth_beneficence_eth_code,1
SRC_000040,FRM,Claude,eth_beneficence_mech_code,0
SRC_000040,FRM,Claude,eth_equity_code,1
SRC_000040,FRM,Claude,eth_integrity_code,0
SRC_000040,FRM,Claude,eth_justice_code,2
SRC_000040,FRM,Claude,eth_nonmaleficence_code,0
SRC_000040,FRM,Claude,eth_privacy_code,0
SRC_000040,FRM,Claude,eth_transparency_code,0
SRC_000040,FRM,Claude,int_academic_intensity_code,0
SRC_000040,FRM,Claude,int_assessment_intensity_code,0
SRC_000040,FRM,Claude,int_data_prov_intensity_code,0
SRC_000040,FRM,Claude,int_epistemic_intensity_code,0
SRC_000040,FRM,Claude,int_research_intensity_code,0
SRC_000040,FRM,Claude,int_system_tevv_intensity_code,0
SRC_000040,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000040,FRM,Claude,surveillance_monitoring_presence_strength_code,0
SRC_000041,FRM,Claude,cb_benefit_intensity_code,3
SRC_000041,FRM,Claude,cb_benefit_presence_strength_code,3
SRC_000041,FRM,Claude,cb_cost_intensity_code,3
SRC_000041,FRM,Claude,cb_cost_presence_strength_code,3
SRC_000041,FRM,Claude,detection_verification_presence_strength_code,0
SRC_000041,FRM,Claude,dppra_a_strength_code,0
SRC_000041,FRM,Claude,dppra_alignment_score_code,1
SRC_000041,FRM,Claude,dppra_d_strength_code,4
SRC_000041,FRM,Claude,dppra_p1_strength_code,1
SRC_000041,FRM,Claude,dppra_p2_strength_code,3
SRC_000041,FRM,Claude,dppra_r_strength_code,0
SRC_000041,FRM,Claude,eth_accountability_code,1
SRC_000041,FRM,Claude,eth_autonomy_code,3
SRC_000041,FRM,Claude,eth_beneficence_eth_code,3
SRC_000041,FRM,Claude,eth_beneficence_mech_code,3
SRC_000041,FRM,Claude,eth_equity_code,1
SRC_000041,FRM,Claude,eth_integrity_code,3
SRC_000041,FRM,Claude,eth_justice_code,1
SRC_000041,FRM,Claude,eth_nonmaleficence_code,2
SRC_000041,FRM,Claude,eth_privacy_code,1
SRC_000041,FRM,Claude,eth_transparency_code,1
SRC_000041,FRM,Claude,int_academic_intensity_code,2
SRC_000041,FRM,Claude,int_assessment_intensity_code,2
SRC_000041,FRM,Claude,int_data_prov_intensity_code,0
SRC_000041,FRM,Claude,int_epistemic_intensity_code,2
SRC_000041,FRM,Claude,int_research_intensity_code,0
SRC_000041,FRM,Claude,int_system_tevv_intensity_code,0
SRC_000041,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000041,FRM,Claude,surveillance_monitoring_presence_strength_code,0
SRC_000057,FRM,Claude,cb_benefit_intensity_code,2
SRC_000057,FRM,Claude,cb_benefit_presence_strength_code,2
SRC_000057,FRM,Claude,cb_cost_intensity_code,1
SRC_000057,FRM,Claude,cb_cost_presence_strength_code,1
SRC_000057,FRM,Claude,detection_verification_presence_strength_code,0
SRC_000057,FRM,Claude,dppra_a_strength_code,0
SRC_000057,FRM,Claude,dppra_alignment_score_code,1
SRC_000057,FRM,Claude,dppra_d_strength_code,3
SRC_000057,FRM,Claude,dppra_p1_strength_code,2
SRC_000057,FRM,Claude,dppra_p2_strength_code,0
SRC_000057,FRM,Claude,dppra_r_strength_code,0
SRC_000057,FRM,Claude,eth_accountability_code,0
SRC_000057,FRM,Claude,eth_autonomy_code,1
SRC_000057,FRM,Claude,eth_beneficence_eth_code,4
SRC_000057,FRM,Claude,eth_beneficence_mech_code,1
SRC_000057,FRM,Claude,eth_equity_code,0
SRC_000057,FRM,Claude,eth_integrity_code,1
SRC_000057,FRM,Claude,eth_justice_code,0
SRC_000057,FRM,Claude,eth_nonmaleficence_code,1
SRC_000057,FRM,Claude,eth_privacy_code,0
SRC_000057,FRM,Claude,eth_transparency_code,0
SRC_000057,FRM,Claude,int_academic_intensity_code,0
SRC_000057,FRM,Claude,int_assessment_intensity_code,0
SRC_000057,FRM,Claude,int_data_prov_intensity_code,0
SRC_000057,FRM,Claude,int_epistemic_intensity_code,1
SRC_000057,FRM,Claude,int_research_intensity_code,0
SRC_000057,FRM,Claude,int_system_tevv_intensity_code,0
SRC_000057,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000057,FRM,Claude,surveillance_monitoring_presence_strength_code,1
SRC_000058,FRM,Claude,cb_benefit_intensity_code,2
SRC_000058,FRM,Claude,cb_benefit_presence_strength_code,2
SRC_000058,FRM,Claude,cb_cost_intensity_code,2
SRC_000058,FRM,Claude,cb_cost_presence_strength_code,2
SRC_000058,FRM,Claude,detection_verification_presence_strength_code,0
SRC_000058,FRM,Claude,dppra_a_strength_code,0
SRC_000058,FRM,Claude,dppra_alignment_score_code,1
SRC_000058,FRM,Claude,dppra_d_strength_code,4
SRC_000058,FRM,Claude,dppra_p1_strength_code,1
SRC_000058,FRM,Claude,dppra_p2_strength_code,0
SRC_000058,FRM,Claude,dppra_r_strength_code,0
SRC_000058,FRM,Claude,eth_accountability_code,1
SRC_000058,FRM,Claude,eth_autonomy_code,3
SRC_000058,FRM,Claude,eth_beneficence_eth_code,4
SRC_000058,FRM,Claude,eth_beneficence_mech_code,2
SRC_000058,FRM,Claude,eth_equity_code,1
SRC_000058,FRM,Claude,eth_integrity_code,2
SRC_000058,FRM,Claude,eth_justice_code,1
SRC_000058,FRM,Claude,eth_nonmaleficence_code,2
SRC_000058,FRM,Claude,eth_privacy_code,0
SRC_000058,FRM,Claude,eth_transparency_code,0
SRC_000058,FRM,Claude,int_academic_intensity_code,0
SRC_000058,FRM,Claude,int_assessment_intensity_code,0
SRC_000058,FRM,Claude,int_data_prov_intensity_code,0
SRC_000058,FRM,Claude,int_epistemic_intensity_code,2
SRC_000058,FRM,Claude,int_research_intensity_code,0
SRC_000058,FRM,Claude,int_system_tevv_intensity_code,0
SRC_000058,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000058,FRM,Claude,surveillance_monitoring_presence_strength_code,0
SRC_000059,FRM,Claude,cb_benefit_intensity_code,2
SRC_000059,FRM,Claude,cb_benefit_presence_strength_code,2
SRC_000059,FRM,Claude,cb_cost_intensity_code,3
SRC_000059,FRM,Claude,cb_cost_presence_strength_code,3
SRC_000059,FRM,Claude,detection_verification_presence_strength_code,0
SRC_000059,FRM,Claude,dppra_a_strength_code,1
SRC_000059,FRM,Claude,dppra_alignment_score_code,1
SRC_000059,FRM,Claude,dppra_d_strength_code,4
SRC_000059,FRM,Claude,dppra_p1_strength_code,2
SRC_000059,FRM,Claude,dppra_p2_strength_code,0
SRC_000059,FRM,Claude,dppra_r_strength_code,0
SRC_000059,FRM,Claude,eth_accountability_code,2
SRC_000059,FRM,Claude,eth_autonomy_code,4
SRC_000059,FRM,Claude,eth_beneficence_eth_code,4
SRC_000059,FRM,Claude,eth_beneficence_mech_code,1
SRC_000059,FRM,Claude,eth_equity_code,1
SRC_000059,FRM,Claude,eth_integrity_code,3
SRC_000059,FRM,Claude,eth_justice_code,2
SRC_000059,FRM,Claude,eth_nonmaleficence_code,3
SRC_000059,FRM,Claude,eth_privacy_code,1
SRC_000059,FRM,Claude,eth_transparency_code,0
SRC_000059,FRM,Claude,int_academic_intensity_code,0
SRC_000059,FRM,Claude,int_assessment_intensity_code,0
SRC_000059,FRM,Claude,int_data_prov_intensity_code,1
SRC_000059,FRM,Claude,int_epistemic_intensity_code,2
SRC_000059,FRM,Claude,int_research_intensity_code,0
SRC_000059,FRM,Claude,int_system_tevv_intensity_code,0
SRC_000059,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000059,FRM,Claude,surveillance_monitoring_presence_strength_code,2
SRC_000060,FRM,Claude,cb_benefit_intensity_code,2
SRC_000060,FRM,Claude,cb_benefit_presence_strength_code,2
SRC_000060,FRM,Claude,cb_cost_intensity_code,3
SRC_000060,FRM,Claude,cb_cost_presence_strength_code,3
SRC_000060,FRM,Claude,detection_verification_presence_strength_code,0
SRC_000060,FRM,Claude,dppra_a_strength_code,2
SRC_000060,FRM,Claude,dppra_alignment_score_code,1
SRC_000060,FRM,Claude,dppra_d_strength_code,4
SRC_000060,FRM,Claude,dppra_p1_strength_code,2
SRC_000060,FRM,Claude,dppra_p2_strength_code,1
SRC_000060,FRM,Claude,dppra_r_strength_code,0
SRC_000060,FRM,Claude,eth_accountability_code,4
SRC_000060,FRM,Claude,eth_autonomy_code,5
SRC_000060,FRM,Claude,eth_beneficence_eth_code,3
SRC_000060,FRM,Claude,eth_beneficence_mech_code,2
SRC_000060,FRM,Claude,eth_equity_code,1
SRC_000060,FRM,Claude,eth_integrity_code,3
SRC_000060,FRM,Claude,eth_justice_code,2
SRC_000060,FRM,Claude,eth_nonmaleficence_code,3
SRC_000060,FRM,Claude,eth_privacy_code,2
SRC_000060,FRM,Claude,eth_transparency_code,3
SRC_000060,FRM,Claude,int_academic_intensity_code,0
SRC_000060,FRM,Claude,int_assessment_intensity_code,0
SRC_000060,FRM,Claude,int_data_prov_intensity_code,2
SRC_000060,FRM,Claude,int_epistemic_intensity_code,2
SRC_000060,FRM,Claude,int_research_intensity_code,0
SRC_000060,FRM,Claude,int_system_tevv_intensity_code,2
SRC_000060,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000060,FRM,Claude,surveillance_monitoring_presence_strength_code,2
SRC_000061,FRM,Claude,cb_benefit_intensity_code,3
SRC_000061,FRM,Claude,cb_benefit_presence_strength_code,3
SRC_000061,FRM,Claude,cb_cost_intensity_code,2
SRC_000061,FRM,Claude,cb_cost_presence_strength_code,2
SRC_000061,FRM,Claude,detection_verification_presence_strength_code,0
SRC_000061,FRM,Claude,dppra_a_strength_code,0
SRC_000061,FRM,Claude,dppra_alignment_score_code,3
SRC_000061,FRM,Claude,dppra_d_strength_code,1
SRC_000061,FRM,Claude,dppra_p1_strength_code,0
SRC_000061,FRM,Claude,dppra_p2_strength_code,3
SRC_000061,FRM,Claude,dppra_r_strength_code,3
SRC_000061,FRM,Claude,eth_accountability_code,0
SRC_000061,FRM,Claude,eth_autonomy_code,0
SRC_000061,FRM,Claude,eth_beneficence_eth_code,1
SRC_000061,FRM,Claude,eth_beneficence_mech_code,3
SRC_000061,FRM,Claude,eth_equity_code,0
SRC_000061,FRM,Claude,eth_integrity_code,3
SRC_000061,FRM,Claude,eth_justice_code,0
SRC_000061,FRM,Claude,eth_nonmaleficence_code,1
SRC_000061,FRM,Claude,eth_privacy_code,2
SRC_000061,FRM,Claude,eth_transparency_code,2
SRC_000061,FRM,Claude,int_academic_intensity_code,0
SRC_000061,FRM,Claude,int_assessment_intensity_code,0
SRC_000061,FRM,Claude,int_data_prov_intensity_code,3
SRC_000061,FRM,Claude,int_epistemic_intensity_code,2
SRC_000061,FRM,Claude,int_research_intensity_code,0
SRC_000061,FRM,Claude,int_system_tevv_intensity_code,2
SRC_000061,FRM,Claude,journal_evidence_quality_strength_code,
SRC_000061,FRM,Claude,surveillance_monitoring_presence_strength_code,0
SRC_000010,FRM,Codex,cb_benefit_intensity_code,3
SRC_000010,FRM,Codex,cb_benefit_presence_strength_code,3
SRC_000010,FRM,Codex,cb_cost_intensity_code,4
SRC_000010,FRM,Codex,cb_cost_presence_strength_code,4
SRC_000010,FRM,Codex,detection_verification_presence_strength_code,3
SRC_000010,FRM,Codex,dppra_a_strength_code,2
SRC_000010,FRM,Codex,dppra_alignment_score_code,2
SRC_000010,FRM,Codex,dppra_d_strength_code,4
SRC_000010,FRM,Codex,dppra_p1_strength_code,2
SRC_000010,FRM,Codex,dppra_p2_strength_code,2
SRC_000010,FRM,Codex,dppra_r_strength_code,0
SRC_000010,FRM,Codex,eth_accountability_code,4
SRC_000010,FRM,Codex,eth_autonomy_code,4
SRC_000010,FRM,Codex,eth_beneficence_eth_code,2
SRC_000010,FRM,Codex,eth_beneficence_mech_code,3
SRC_000010,FRM,Codex,eth_equity_code,3
SRC_000010,FRM,Codex,eth_integrity_code,4
SRC_000010,FRM,Codex,eth_justice_code,4
SRC_000010,FRM,Codex,eth_nonmaleficence_code,4
SRC_000010,FRM,Codex,eth_privacy_code,2
SRC_000010,FRM,Codex,eth_transparency_code,4
SRC_000010,FRM,Codex,int_academic_intensity_code,0
SRC_000010,FRM,Codex,int_assessment_intensity_code,0
SRC_000010,FRM,Codex,int_data_prov_intensity_code,2
SRC_000010,FRM,Codex,int_epistemic_intensity_code,4
SRC_000010,FRM,Codex,int_research_intensity_code,0
SRC_000010,FRM,Codex,int_system_tevv_intensity_code,3
SRC_000010,FRM,Codex,journal_evidence_quality_strength_code,
SRC_000010,FRM,Codex,surveillance_monitoring_presence_strength_code,0
SRC_000011,FRM,Codex,cb_benefit_intensity_code,3
SRC_000011,FRM,Codex,cb_benefit_presence_strength_code,3
SRC_000011,FRM,Codex,cb_cost_intensity_code,4
SRC_000011,FRM,Codex,cb_cost_presence_strength_code,4
SRC_000011,FRM,Codex,detection_verification_presence_strength_code,3
SRC_000011,FRM,Codex,dppra_a_strength_code,2
SRC_000011,FRM,Codex,dppra_alignment_score_code,2
SRC_000011,FRM,Codex,dppra_d_strength_code,5
SRC_000011,FRM,Codex,dppra_p1_strength_code,2
SRC_000011,FRM,Codex,dppra_p2_strength_code,3
SRC_000011,FRM,Codex,dppra_r_strength_code,0
SRC_000011,FRM,Codex,eth_accountability_code,4
SRC_000011,FRM,Codex,eth_autonomy_code,3
SRC_000011,FRM,Codex,eth_beneficence_eth_code,4
SRC_000011,FRM,Codex,eth_beneficence_mech_code,2
SRC_000011,FRM,Codex,eth_equity_code,3
SRC_000011,FRM,Codex,eth_integrity_code,4
SRC_000011,FRM,Codex,eth_justice_code,3
SRC_000011,FRM,Codex,eth_nonmaleficence_code,4
SRC_000011,FRM,Codex,eth_privacy_code,0
SRC_000011,FRM,Codex,eth_transparency_code,3
SRC_000011,FRM,Codex,int_academic_intensity_code,0
SRC_000011,FRM,Codex,int_assessment_intensity_code,0
SRC_000011,FRM,Codex,int_data_prov_intensity_code,0
SRC_000011,FRM,Codex,int_epistemic_intensity_code,0
SRC_000011,FRM,Codex,int_research_intensity_code,0
SRC_000011,FRM,Codex,int_system_tevv_intensity_code,3
SRC_000011,FRM,Codex,journal_evidence_quality_strength_code,
SRC_000011,FRM,Codex,surveillance_monitoring_presence_strength_code,0
SRC_000012,FRM,Codex,cb_benefit_intensity_code,3
SRC_000012,FRM,Codex,cb_benefit_presence_strength_code,3
SRC_000012,FRM,Codex,cb_cost_intensity_code,4
SRC_000012,FRM,Codex,cb_cost_presence_strength_code,4
SRC_000012,FRM,Codex,detection_verification_presence_strength_code,0
SRC_000012,FRM,Codex,dppra_a_strength_code,2
SRC_000012,FRM,Codex,dppra_alignment_score_code,1
SRC_000012,FRM,Codex,dppra_d_strength_code,4
SRC_000012,FRM,Codex,dppra_p1_strength_code,2
SRC_000012,FRM,Codex,dppra_p2_strength_code,3
SRC_000012,FRM,Codex,dppra_r_strength_code,2
SRC_000012,FRM,Codex,eth_accountability_code,3
SRC_000012,FRM,Codex,eth_autonomy_code,4
SRC_000012,FRM,Codex,eth_beneficence_eth_code,4
SRC_000012,FRM,Codex,eth_beneficence_mech_code,3
SRC_000012,FRM,Codex,eth_equity_code,3
SRC_000012,FRM,Codex,eth_integrity_code,4
SRC_000012,FRM,Codex,eth_justice_code,4
SRC_000012,FRM,Codex,eth_nonmaleficence_code,3
SRC_000012,FRM,Codex,eth_privacy_code,0
SRC_000012,FRM,Codex,eth_transparency_code,2
SRC_000012,FRM,Codex,int_academic_intensity_code,0
SRC_000012,FRM,Codex,int_assessment_intensity_code,2
SRC_000012,FRM,Codex,int_data_prov_intensity_code,2
SRC_000012,FRM,Codex,int_epistemic_intensity_code,2
SRC_000012,FRM,Codex,int_research_intensity_code,0
SRC_000012,FRM,Codex,int_system_tevv_intensity_code,0
SRC_000012,FRM,Codex,journal_evidence_quality_strength_code,
SRC_000012,FRM,Codex,surveillance_monitoring_presence_strength_code,0
SRC_000013,FRM,Codex,cb_benefit_intensity_code,2
SRC_000013,FRM,Codex,cb_benefit_presence_strength_code,2
SRC_000013,FRM,Codex,cb_cost_intensity_code,4
SRC_000013,FRM,Codex,cb_cost_presence_strength_code,4
SRC_000013,FRM,Codex,detection_verification_presence_strength_code,0
SRC_000013,FRM,Codex,dppra_a_strength_code,1
SRC_000013,FRM,Codex,dppra_alignment_score_code,1
SRC_000013,FRM,Codex,dppra_d_strength_code,4
SRC_000013,FRM,Codex,dppra_p1_strength_code,2
SRC_000013,FRM,Codex,dppra_p2_strength_code,1
SRC_000013,FRM,Codex,dppra_r_strength_code,0
SRC_000013,FRM,Codex,eth_accountability_code,3
SRC_000013,FRM,Codex,eth_autonomy_code,3
SRC_000013,FRM,Codex,eth_beneficence_eth_code,3
SRC_000013,FRM,Codex,eth_beneficence_mech_code,1
SRC_000013,FRM,Codex,eth_equity_code,1
SRC_000013,FRM,Codex,eth_integrity_code,4
SRC_000013,FRM,Codex,eth_justice_code,3
SRC_000013,FRM,Codex,eth_nonmaleficence_code,4
SRC_000013,FRM,Codex,eth_privacy_code,1
SRC_000013,FRM,Codex,eth_transparency_code,2
SRC_000013,FRM,Codex,int_academic_intensity_code,0
SRC_000013,FRM,Codex,int_assessment_intensity_code,0
SRC_000013,FRM,Codex,int_data_prov_intensity_code,0
SRC_000013,FRM,Codex,int_epistemic_intensity_code,2
SRC_000013,FRM,Codex,int_research_intensity_code,0
SRC_000013,FRM,Codex,int_system_tevv_intensity_code,0
SRC_000013,FRM,Codex,journal_evidence_quality_strength_code,
SRC_000013,FRM,Codex,surveillance_monitoring_presence_strength_code,2
SRC_000014,FRM,Codex,cb_benefit_intensity_code,3
SRC_000014,FRM,Codex,cb_benefit_presence_strength_code,3
SRC_000014,FRM,Codex,cb_cost_intensity_code,4
SRC_000014,FRM,Codex,cb_cost_presence_strength_code,4
SRC_000014,FRM,Codex,detection_verification_presence_strength_code,0
SRC_000014,FRM,Codex,dppra_a_strength_code,2
SRC_000014,FRM,Codex,dppra_alignment_score_code,2
SRC_000014,FRM,Codex,dppra_d_strength_code,4
SRC_000014,FRM,Codex,dppra_p1_strength_code,2
SRC_000014,FRM,Codex,dppra_p2_strength_code,3
SRC_000014,FRM,Codex,dppra_r_strength_code,1
SRC_000014,FRM,Codex,eth_accountability_code,4
SRC_000014,FRM,Codex,eth_autonomy_code,3
SRC_000014,FRM,Codex,eth_beneficence_eth_code,2
SRC_000014,FRM,Codex,eth_beneficence_mech_code,3
SRC_000014,FRM,Codex,eth_equity_code,0
SRC_000014,FRM,Codex,eth_integrity_code,4
SRC_000014,FRM,Codex,eth_justice_code,4
SRC_000014,FRM,Codex,eth_nonmaleficence_code,3
SRC_000014,FRM,Codex,eth_privacy_code,4
SRC_000014,FRM,Codex,eth_transparency_code,3
SRC_000014,FRM,Codex,int_academic_intensity_code,0
SRC_000014,FRM,Codex,int_assessment_intensity_code,0
SRC_000014,FRM,Codex,int_data_prov_intensity_code,4
SRC_000014,FRM,Codex,int_epistemic_intensity_code,0
SRC_000014,FRM,Codex,int_research_intensity_code,3
SRC_000014,FRM,Codex,int_system_tevv_intensity_code,3
SRC_000014,FRM,Codex,journal_evidence_quality_strength_code,
SRC_000014,FRM,Codex,surveillance_monitoring_presence_strength_code,0
SRC_000040,FRM,Codex,cb_benefit_intensity_code,2
SRC_000040,FRM,Codex,cb_benefit_presence_strength_code,2
SRC_000040,FRM,Codex,cb_cost_intensity_code,3
SRC_000040,FRM,Codex,cb_cost_presence_strength_code,3
SRC_000040,FRM,Codex,detection_verification_presence_strength_code,0
SRC_000040,FRM,Codex,dppra_a_strength_code,0
SRC_000040,FRM,Codex,dppra_alignment_score_code,1
SRC_000040,FRM,Codex,dppra_d_strength_code,3
SRC_000040,FRM,Codex,dppra_p1_strength_code,1
SRC_000040,FRM,Codex,dppra_p2_strength_code,0
SRC_000040,FRM,Codex,dppra_r_strength_code,0
SRC_000040,FRM,Codex,eth_accountability_code,1
SRC_000040,FRM,Codex,eth_autonomy_code,3
SRC_000040,FRM,Codex,eth_beneficence_eth_code,3
SRC_000040,FRM,Codex,eth_beneficence_mech_code,1
SRC_000040,FRM,Codex,eth_equity_code,2
SRC_000040,FRM,Codex,eth_integrity_code,2
SRC_000040,FRM,Codex,eth_justice_code,3
SRC_000040,FRM,Codex,eth_nonmaleficence_code,2
SRC_000040,FRM,Codex,eth_privacy_code,0
SRC_000040,FRM,Codex,eth_transparency_code,1
SRC_000040,FRM,Codex,int_academic_intensity_code,0
SRC_000040,FRM,Codex,int_assessment_intensity_code,2
SRC_000040,FRM,Codex,int_data_prov_intensity_code,0
SRC_000040,FRM,Codex,int_epistemic_intensity_code,2
SRC_000040,FRM,Codex,int_research_intensity_code,0
SRC_000040,FRM,Codex,int_system_tevv_intensity_code,0
SRC_000040,FRM,Codex,journal_evidence_quality_strength_code,
SRC_000040,FRM,Codex,surveillance_monitoring_presence_strength_code,0
SRC_000041,FRM,Codex,cb_benefit_intensity_code,4
SRC_000041,FRM,Codex,cb_benefit_presence_strength_code,4
SRC_000041,FRM,Codex,cb_cost_intensity_code,3
SRC_000041,FRM,Codex,cb_cost_presence_strength_code,4
SRC_000041,FRM,Codex,detection_verification_presence_strength_code,0
SRC_000041,FRM,Codex,dppra_a_strength_code,1
SRC_000041,FRM,Codex,dppra_alignment_score_code,2
SRC_000041,FRM,Codex,dppra_d_strength_code,4
SRC_000041,FRM,Codex,dppra_p1_strength_code,2
SRC_000041,FRM,Codex,dppra_p2_strength_code,3
SRC_000041,FRM,Codex,dppra_r_strength_code,2
SRC_000041,FRM,Codex,eth_accountability_code,3
SRC_000041,FRM,Codex,eth_autonomy_code,3
SRC_000041,FRM,Codex,eth_beneficence_eth_code,4
SRC_000041,FRM,Codex,eth_beneficence_mech_code,4
SRC_000041,FRM,Codex,eth_equity_code,2
SRC_000041,FRM,Codex,eth_integrity_code,4
SRC_000041,FRM,Codex,eth_justice_code,3
SRC_000041,FRM,Codex,eth_nonmaleficence_code,3
SRC_000041,FRM,Codex,eth_privacy_code,2
SRC_000041,FRM,Codex,eth_transparency_code,3
SRC_000041,FRM,Codex,int_academic_intensity_code,3
SRC_000041,FRM,Codex,int_assessment_intensity_code,3
SRC_000041,FRM,Codex,int_data_prov_intensity_code,2
SRC_000041,FRM,Codex,int_epistemic_intensity_code,3
SRC_000041,FRM,Codex,int_research_intensity_code,0
SRC_000041,FRM,Codex,int_system_tevv_intensity_code,0
SRC_000041,FRM,Codex,journal_evidence_quality_strength_code,
SRC_000041,FRM,Codex,surveillance_monitoring_presence_strength_code,0
SRC_000057,FRM,Codex,cb_benefit_intensity_code,3
SRC_000057,FRM,Codex,cb_benefit_presence_strength_code,3
SRC_000057,FRM,Codex,cb_cost_intensity_code,1
SRC_000057,FRM,Codex,cb_cost_presence_strength_code,1
SRC_000057,FRM,Codex,detection_verification_presence_strength_code,0
SRC_000057,FRM,Codex,dppra_a_strength_code,0
SRC_000057,FRM,Codex,dppra_alignment_score_code,0
SRC_000057,FRM,Codex,dppra_d_strength_code,4
SRC_000057,FRM,Codex,dppra_p1_strength_code,2
SRC_000057,FRM,Codex,dppra_p2_strength_code,0
SRC_000057,FRM,Codex,dppra_r_strength_code,0
SRC_000057,FRM,Codex,eth_accountability_code,1
SRC_000057,FRM,Codex,eth_autonomy_code,2
SRC_000057,FRM,Codex,eth_beneficence_eth_code,5
SRC_000057,FRM,Codex,eth_beneficence_mech_code,2
